step	generator	AUROC	TPR_at_1pct_FPR
120	falcon3-10b-instruct	0.9986	0.9823
120	gemini-1.5-pro	0.9664	0.8345
120	gemini-2.0-flash	0.9989	0.9568
120	gemini-pro	0.9963	0.8305
120	gemini-pro-paraphrase	0.9906	0.7286
120	gpt-3.5-turbo	0.9999	0.9950
120	gpt-4-turbo	1.0000	1.0000
120	gpt-4-turbo-paraphrase	0.9971	0.9322
120	gpt-4.5-preview	0.9956	0.8667
120	gpt-4o	0.9997	0.9904
120	gpt-4o-mini	0.9998	0.9953
120	llama-2-70b-chat	0.9998	0.9846
120	llama-2-7b-chat	0.9956	0.7917
120	llama-3.1-8b-instruct	0.9873	0.7722
120	llama-3.3-70b-instruct	0.9993	0.9630
120	ministral-8b-instruct-2410	0.9986	0.9568
120	mistral-7b-instruct-v0.2	0.9978	0.9118
120	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
120	o3-mini	0.9998	0.9924
120	qwen1.5-72b-chat-8bit	1.0000	1.0000
120	text-bison-002	0.9998	0.9855
120	MACRO_AVG	0.9960	0.9214
120	GLOBAL_TPR_AT_1FPR	-	0.9606
125	deepseek-r1-distill-qwen-32b	0.9989	0.9717
125	falcon3-10b-instruct	0.9986	0.9823
125	gemini-1.5-pro	0.9664	0.8345
125	gemini-2.0-flash	0.9989	0.9568
125	gemini-pro	0.9963	0.8305
125	gemini-pro-paraphrase	0.9906	0.7286
125	gpt-3.5-turbo	0.9999	0.9950
125	gpt-4-turbo	1.0000	1.0000
125	gpt-4-turbo-paraphrase	0.9971	0.9322
125	gpt-4.5-preview	0.9956	0.8667
125	gpt-4o	0.9997	0.9904
125	gpt-4o-mini	0.9998	0.9953
125	llama-2-70b-chat	0.9998	0.9846
125	llama-2-7b-chat	0.9956	0.7917
125	llama-3.1-8b-instruct	0.9873	0.7722
125	llama-3.3-70b-instruct	0.9993	0.9630
125	ministral-8b-instruct-2410	0.9986	0.9568
125	mistral-7b-instruct-v0.2	0.9978	0.9118
125	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
125	o3-mini	0.9998	0.9924
125	qwen1.5-72b-chat-8bit	1.0000	1.0000
125	text-bison-002	0.9998	0.9855
125	MACRO_AVG	0.9960	0.9214
125	GLOBAL_TPR_AT_1FPR	-	0.9606
130	deepseek-r1-distill-qwen-32b	0.9989	0.9717
130	falcon3-10b-instruct	0.9986	0.9823
130	gemini-1.5-pro	0.9664	0.8345
130	gemini-2.0-flash	0.9989	0.9568
130	gemini-pro	0.9963	0.8305
130	gemini-pro-paraphrase	0.9906	0.7286
130	gpt-3.5-turbo	0.9999	0.9950
130	gpt-4-turbo	1.0000	1.0000
130	gpt-4-turbo-paraphrase	0.9971	0.9322
130	gpt-4.5-preview	0.9956	0.8667
130	gpt-4o	0.9997	0.9904
130	gpt-4o-mini	0.9998	0.9953
130	llama-2-70b-chat	0.9998	0.9846
130	llama-2-7b-chat	0.9956	0.7917
130	llama-3.1-8b-instruct	0.9873	0.7722
130	llama-3.3-70b-instruct	0.9993	0.9630
130	ministral-8b-instruct-2410	0.9986	0.9568
130	mistral-7b-instruct-v0.2	0.9978	0.9118
130	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
130	o3-mini	0.9998	0.9924
130	qwen1.5-72b-chat-8bit	1.0000	1.0000
130	text-bison-002	0.9998	0.9855
130	MACRO_AVG	0.9960	0.9214
130	GLOBAL_TPR_AT_1FPR	-	0.9606
135	deepseek-r1-distill-qwen-32b	0.9989	0.9717
135	falcon3-10b-instruct	0.9986	0.9823
135	gemini-1.5-pro	0.9664	0.8345
135	gemini-2.0-flash	0.9989	0.9568
135	gemini-pro	0.9963	0.8305
135	gemini-pro-paraphrase	0.9906	0.7286
135	gpt-3.5-turbo	0.9999	0.9950
135	gpt-4-turbo	1.0000	1.0000
135	gpt-4-turbo-paraphrase	0.9971	0.9322
135	gpt-4.5-preview	0.9956	0.8667
135	gpt-4o	0.9997	0.9904
135	gpt-4o-mini	0.9998	0.9953
135	llama-2-70b-chat	0.9998	0.9846
135	llama-2-7b-chat	0.9956	0.7917
135	llama-3.1-8b-instruct	0.9873	0.7722
135	llama-3.3-70b-instruct	0.9993	0.9630
135	ministral-8b-instruct-2410	0.9986	0.9568
135	mistral-7b-instruct-v0.2	0.9978	0.9118
135	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
135	o3-mini	0.9998	0.9924
135	qwen1.5-72b-chat-8bit	1.0000	1.0000
135	text-bison-002	0.9998	0.9855
135	MACRO_AVG	0.9960	0.9214
135	GLOBAL_TPR_AT_1FPR	-	0.9606
140	deepseek-r1-distill-qwen-32b	0.9989	0.9717
140	falcon3-10b-instruct	0.9986	0.9823
140	gemini-1.5-pro	0.9664	0.8345
140	gemini-2.0-flash	0.9989	0.9568
140	gemini-pro	0.9963	0.8305
140	gemini-pro-paraphrase	0.9906	0.7286
140	gpt-3.5-turbo	0.9999	0.9950
140	gpt-4-turbo	1.0000	1.0000
140	gpt-4-turbo-paraphrase	0.9971	0.9322
140	gpt-4.5-preview	0.9956	0.8667
140	gpt-4o	0.9997	0.9904
140	gpt-4o-mini	0.9998	0.9953
140	llama-2-70b-chat	0.9998	0.9846
140	llama-2-7b-chat	0.9956	0.7917
140	llama-3.1-8b-instruct	0.9873	0.7722
140	llama-3.3-70b-instruct	0.9993	0.9630
140	ministral-8b-instruct-2410	0.9986	0.9568
140	mistral-7b-instruct-v0.2	0.9978	0.9118
140	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
140	o3-mini	0.9998	0.9924
140	qwen1.5-72b-chat-8bit	1.0000	1.0000
140	text-bison-002	0.9998	0.9855
140	MACRO_AVG	0.9960	0.9214
140	GLOBAL_TPR_AT_1FPR	-	0.9606
145	deepseek-r1-distill-qwen-32b	0.9989	0.9717
145	falcon3-10b-instruct	0.9986	0.9823
145	gemini-1.5-pro	0.9664	0.8345
145	gemini-2.0-flash	0.9989	0.9568
145	gemini-pro	0.9963	0.8305
145	gemini-pro-paraphrase	0.9906	0.7286
145	gpt-3.5-turbo	0.9999	0.9950
145	gpt-4-turbo	1.0000	1.0000
145	gpt-4-turbo-paraphrase	0.9971	0.9322
145	gpt-4.5-preview	0.9956	0.8667
145	gpt-4o	0.9997	0.9904
145	gpt-4o-mini	0.9998	0.9953
145	llama-2-70b-chat	0.9998	0.9846
145	llama-2-7b-chat	0.9956	0.7917
145	llama-3.1-8b-instruct	0.9873	0.7722
145	llama-3.3-70b-instruct	0.9993	0.9630
145	ministral-8b-instruct-2410	0.9986	0.9568
145	mistral-7b-instruct-v0.2	0.9978	0.9118
145	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
145	o3-mini	0.9998	0.9924
145	qwen1.5-72b-chat-8bit	1.0000	1.0000
145	text-bison-002	0.9998	0.9855
145	MACRO_AVG	0.9960	0.9214
145	GLOBAL_TPR_AT_1FPR	-	0.9606
150	deepseek-r1-distill-qwen-32b	0.9989	0.9717
150	falcon3-10b-instruct	0.9986	0.9823
150	gemini-1.5-pro	0.9664	0.8345
150	gemini-2.0-flash	0.9989	0.9568
150	gemini-pro	0.9963	0.8305
150	gemini-pro-paraphrase	0.9906	0.7286
150	gpt-3.5-turbo	0.9999	0.9950
150	gpt-4-turbo	1.0000	1.0000
150	gpt-4-turbo-paraphrase	0.9971	0.9322
150	gpt-4.5-preview	0.9956	0.8667
150	gpt-4o	0.9997	0.9904
150	gpt-4o-mini	0.9998	0.9953
150	llama-2-70b-chat	0.9998	0.9846
150	llama-2-7b-chat	0.9956	0.7917
150	llama-3.1-8b-instruct	0.9873	0.7722
150	llama-3.3-70b-instruct	0.9993	0.9630
150	ministral-8b-instruct-2410	0.9986	0.9568
150	mistral-7b-instruct-v0.2	0.9978	0.9118
150	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
150	o3-mini	0.9998	0.9924
150	qwen1.5-72b-chat-8bit	1.0000	1.0000
150	text-bison-002	0.9998	0.9855
150	MACRO_AVG	0.9960	0.9214
150	GLOBAL_TPR_AT_1FPR	-	0.9606
155	deepseek-r1-distill-qwen-32b	0.9989	0.9717
155	falcon3-10b-instruct	0.9986	0.9823
155	gemini-1.5-pro	0.9664	0.8345
155	gemini-2.0-flash	0.9989	0.9568
155	gemini-pro	0.9963	0.8305
155	gemini-pro-paraphrase	0.9906	0.7286
155	gpt-3.5-turbo	0.9999	0.9950
155	gpt-4-turbo	1.0000	1.0000
155	gpt-4-turbo-paraphrase	0.9971	0.9322
155	gpt-4.5-preview	0.9956	0.8667
155	gpt-4o	0.9997	0.9904
155	gpt-4o-mini	0.9998	0.9953
155	llama-2-70b-chat	0.9998	0.9846
155	llama-2-7b-chat	0.9956	0.7917
155	llama-3.1-8b-instruct	0.9873	0.7722
155	llama-3.3-70b-instruct	0.9993	0.9630
155	ministral-8b-instruct-2410	0.9986	0.9568
155	mistral-7b-instruct-v0.2	0.9978	0.9118
155	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
155	o3-mini	0.9998	0.9924
155	qwen1.5-72b-chat-8bit	1.0000	1.0000
155	text-bison-002	0.9998	0.9855
155	MACRO_AVG	0.9960	0.9214
155	GLOBAL_TPR_AT_1FPR	-	0.9606
160	deepseek-r1-distill-qwen-32b	0.9989	0.9717
160	falcon3-10b-instruct	0.9986	0.9823
160	gemini-1.5-pro	0.9664	0.8345
160	gemini-2.0-flash	0.9989	0.9568
160	gemini-pro	0.9963	0.8305
160	gemini-pro-paraphrase	0.9906	0.7286
160	gpt-3.5-turbo	0.9999	0.9950
160	gpt-4-turbo	1.0000	1.0000
160	gpt-4-turbo-paraphrase	0.9971	0.9322
160	gpt-4.5-preview	0.9956	0.8667
160	gpt-4o	0.9997	0.9904
160	gpt-4o-mini	0.9998	0.9953
160	llama-2-70b-chat	0.9998	0.9846
160	llama-2-7b-chat	0.9956	0.7917
160	llama-3.1-8b-instruct	0.9873	0.7722
160	llama-3.3-70b-instruct	0.9993	0.9630
160	ministral-8b-instruct-2410	0.9986	0.9568
160	mistral-7b-instruct-v0.2	0.9978	0.9118
160	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
160	o3-mini	0.9998	0.9924
160	qwen1.5-72b-chat-8bit	1.0000	1.0000
160	text-bison-002	0.9998	0.9855
160	MACRO_AVG	0.9960	0.9214
160	GLOBAL_TPR_AT_1FPR	-	0.9606
165	deepseek-r1-distill-qwen-32b	0.9989	0.9717
165	falcon3-10b-instruct	0.9986	0.9823
165	gemini-1.5-pro	0.9664	0.8345
165	gemini-2.0-flash	0.9989	0.9568
165	gemini-pro	0.9963	0.8305
165	gemini-pro-paraphrase	0.9906	0.7286
165	gpt-3.5-turbo	0.9999	0.9950
165	gpt-4-turbo	1.0000	1.0000
165	gpt-4-turbo-paraphrase	0.9971	0.9322
165	gpt-4.5-preview	0.9956	0.8667
165	gpt-4o	0.9997	0.9904
165	gpt-4o-mini	0.9998	0.9953
165	llama-2-70b-chat	0.9998	0.9846
165	llama-2-7b-chat	0.9956	0.7917
165	llama-3.1-8b-instruct	0.9873	0.7722
165	llama-3.3-70b-instruct	0.9993	0.9630
165	ministral-8b-instruct-2410	0.9986	0.9568
165	mistral-7b-instruct-v0.2	0.9978	0.9118
165	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
165	o3-mini	0.9998	0.9924
165	qwen1.5-72b-chat-8bit	1.0000	1.0000
165	text-bison-002	0.9998	0.9855
165	MACRO_AVG	0.9960	0.9214
165	GLOBAL_TPR_AT_1FPR	-	0.9606
170	deepseek-r1-distill-qwen-32b	0.9989	0.9717
170	falcon3-10b-instruct	0.9986	0.9823
170	gemini-1.5-pro	0.9664	0.8345
170	gemini-2.0-flash	0.9989	0.9568
170	gemini-pro	0.9963	0.8305
170	gemini-pro-paraphrase	0.9906	0.7286
170	gpt-3.5-turbo	0.9999	0.9950
170	gpt-4-turbo	1.0000	1.0000
170	gpt-4-turbo-paraphrase	0.9971	0.9322
170	gpt-4.5-preview	0.9956	0.8667
170	gpt-4o	0.9997	0.9904
170	gpt-4o-mini	0.9998	0.9953
170	llama-2-70b-chat	0.9998	0.9846
170	llama-2-7b-chat	0.9956	0.7917
170	llama-3.1-8b-instruct	0.9873	0.7722
170	llama-3.3-70b-instruct	0.9993	0.9630
170	ministral-8b-instruct-2410	0.9986	0.9568
170	mistral-7b-instruct-v0.2	0.9978	0.9118
170	mixtral-8x7b-instruct-v0.1	0.9933	0.8286
170	o3-mini	0.9998	0.9924
170	qwen1.5-72b-chat-8bit	1.0000	1.0000
170	text-bison-002	0.9998	0.9855
170	MACRO_AVG	0.9960	0.9214
170	GLOBAL_TPR_AT_1FPR	-	0.9606
